Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Points,Rebounds,Assists,Threes,Blocks,Steals,Turnovers,PointsReboundsAssists,PointsRebounds,PointsAssists,ReboundsAssists,FreeThrowsAttempts,FreeThrowsMade,FieldGoals,AssistsQ1,ReboundsQ1,PointsQ1,BlocksSteals,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Player,Opp,AST Avg,BLK Avg,DRB Avg,FG Avg,FGA Avg,FPTS Avg,MIN Avg,ORB Avg,PTS Avg,REB Avg,STL Avg,TO Avg,DraftKings,FanDuel,PrizePicks,Underdog,Fav,Spread,O/U,Player Salary,Player Image,Tournament,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,DvP Projection,DVP Rank,Opp +/-,Average Projected,DVP Adjusted,Total Projection,Underdog Line,NBA Fantasy Score
Ariel Hukporti,C,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109622,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800801.png,,,,,,,5/21/2026,Ariel Hukporti,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800801.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Riley Minix,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109659,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801817.png,,,,,,,5/21/2026,Riley Minix,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801817.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Riley Minix,SF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109623,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801817.png,,,,,,,5/21/2026,Riley Minix,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801817.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Jeremy Sochan,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109660,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649556.png,,,,,,,5/21/2026,Jeremy Sochan,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649556.png, @ ,,,,,CLE,,0,0,,0.5714035088,0,0.5714035088,0.5714035088,0,0
Jeremy Sochan,SF/PF,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109624,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649556.png,,,,,,,5/21/2026,Jeremy Sochan,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649556.png, @ ,,,,,CLE,,0,0,,0.5714035088,0,0.5714035088,0.5714035088,0,0
Dillon Jones,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109661,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800403.png,,,,,,,5/21/2026,Dillon Jones,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800403.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Dillon Jones,C,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109625,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800403.png,,,,,,,5/21/2026,Dillon Jones,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800403.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Tyrese Proctor,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109662,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906386.png,,,,,,,5/21/2026,Tyrese Proctor,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906386.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Tyrese Proctor,PG/SG,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109626,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906386.png,,,,,,,5/21/2026,Tyrese Proctor,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906386.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Trey Jemison,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109663,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/717494.png,,,,,,,5/21/2026,Trey Jemison,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/717494.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Trey Jemison,C,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109627,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/717494.png,,,,,,,5/21/2026,Trey Jemison,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/717494.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Mohamed Diawara,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109664,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906387.png,,,,,,,5/21/2026,Mohamed Diawara,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906387.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Mohamed Diawara,PF/C,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109628,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906387.png,,,,,,,5/21/2026,Mohamed Diawara,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906387.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Craig Porter Jr.,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109666,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/713845.png,,,,,,,5/21/2026,Craig Porter Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/713845.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Craig Porter Jr.,PG,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109630,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/713845.png,,,,,,,5/21/2026,Craig Porter Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/713845.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Larry Nance Jr.,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109667,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32984.png,,,,,,,5/21/2026,Larry Nance Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32984.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Larry Nance Jr.,C,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109631,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32984.png,,,,,,,5/21/2026,Larry Nance Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32984.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Thomas Bryant,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109668,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32875.png,,,,,,,5/21/2026,Thomas Bryant,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32875.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Thomas Bryant,C,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109632,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32875.png,,,,,,,5/21/2026,Thomas Bryant,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32875.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Keon Ellis,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109669,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649606.png,,,,,,,5/21/2026,Keon Ellis,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649606.png, @ ,,,,,NYK,,0,0,,-1.533103448,0,-1.533103448,,0,0
Keon Ellis,SG/SF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109633,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649606.png,,,,,,,5/21/2026,Keon Ellis,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649606.png, @ ,,,,,NYK,,0,0,,-1.533103448,0,-1.533103448,,0,0
Nae'Qwan Tomlin,CPT,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109670,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801402.png,,,,,,,5/21/2026,Nae'Qwan Tomlin,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801402.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Nae'Qwan Tomlin,SF/PF,CLE,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109634,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801402.png,,,,,,,5/21/2026,Nae'Qwan Tomlin,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801402.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Tyler Kolek,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109671,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800652.png,,,,,,,5/21/2026,Tyler Kolek,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800652.png, @ ,,,,,CLE,,0,0,,0.1784482759,0,0.1784482759,0.1784482759,0,0
Tyler Kolek,PG,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109635,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800652.png,,,,,,,5/21/2026,Tyler Kolek,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800652.png, @ ,,,,,CLE,,0,0,,0.1784482759,0,0.1784482759,0.1784482759,0,0
Pacome Dadiet,CPT,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1500,43109672,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800410.png,,,,,,,5/21/2026,Pacome Dadiet,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800410.png, @ ,,,,,CLE,,0,0,,-1.573103448,0,-1.573103448,,0,0
Pacome Dadiet,SG/SF,NYK,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 8:00PM (CLE @ NYK),1000,43109636,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800410.png,,,,,,,5/21/2026,Pacome Dadiet,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800410.png, @ ,,,,,CLE,,0,0,,-1.573103448,0,-1.573103448,,0,0
Luke Kornet,C,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3300,43109478,0,0,0,9.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32971.png,,,,,,,5/22/2026,Luke Kornet,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3300,https://dkn.gs/sports/images/nba/players/50/32971.png, @ ,,,,,OKC,,0,0,,0,0,0,,0,0
Jared McCain,PG,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3200,43109480,0,0,0,9.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800373.png,,,,,,,5/22/2026,Jared McCain,SAS,,,,,,,,,,,,,,,,,No,2,217,3200,https://dkn.gs/sports/images/nba/players/50/800373.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Carter Bryant,SF,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3100,43109483,0,0,0,9.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/905560.png,,,,,,,5/22/2026,Carter Bryant,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3100,https://dkn.gs/sports/images/nba/players/50/905560.png, @ ,,,,,OKC,,0,0,,-3.608596491,0,-3.608596491,,0,0
Jaylin Williams,C,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3100,43109489,0,0,0,9.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649580.png,,,,,,,5/22/2026,Jaylin Williams,SAS,,,,,,,,,,,,,,,,,No,2,217,3100,https://dkn.gs/sports/images/nba/players/50/649580.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Aaron Wiggins,SF/PF,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3100,43109491,0,0,0,9.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/591059.png,,,,,,,5/22/2026,Aaron Wiggins,SAS,,,,,,,,,,,,,,,,,No,2,217,3100,https://dkn.gs/sports/images/nba/players/50/591059.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Harrison Barnes,PF,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109495,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33337.png,,,,,,,5/22/2026,Harrison Barnes,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/33337.png, @ ,,,,,OKC,,0,0,,-3.608596491,0,-3.608596491,,0,0
Keon Ellis,SG/SF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109498,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649606.png,,,,,,,5/21/2026,Keon Ellis,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649606.png, @ ,,,,,NYK,,0,0,,-1.533103448,0,-1.533103448,,0,0
Isaiah Joe,SG/SF,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109507,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/527259.png,,,,,,,5/22/2026,Isaiah Joe,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/527259.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Mohamed Diawara,PF/C,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109512,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906387.png,,,,,,,5/21/2026,Mohamed Diawara,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906387.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Tyler Kolek,PG,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109516,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800652.png,,,,,,,5/21/2026,Tyler Kolek,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800652.png, @ ,,,,,CLE,,0,0,,0.1784482759,0,0.1784482759,0.1784482759,0,0
Nae'Qwan Tomlin,SF/PF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109519,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801402.png,,,,,,,5/21/2026,Nae'Qwan Tomlin,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801402.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Craig Porter Jr.,PG,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109523,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/713845.png,,,,,,,5/21/2026,Craig Porter Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/713845.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Thomas Bryant,C,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109526,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32875.png,,,,,,,5/21/2026,Thomas Bryant,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32875.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Ariel Hukporti,C,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109528,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800801.png,,,,,,,5/21/2026,Ariel Hukporti,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800801.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Kenrich Williams,PF/C,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109530,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33221.png,,,,,,,5/22/2026,Kenrich Williams,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/33221.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Tyrese Proctor,PG/SG,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109534,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906386.png,,,,,,,5/21/2026,Tyrese Proctor,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906386.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Jordan McLaughlin,PG,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109538,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33203.png,,,,,,,5/22/2026,Jordan McLaughlin,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/33203.png, @ ,,,,,OKC,,0,0,,-5.031551724,0,-5.031551724,,0,0
Jeremy Sochan,SF/PF,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109541,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649556.png,,,,,,,5/21/2026,Jeremy Sochan,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649556.png, @ ,,,,,CLE,,0,0,,0.5714035088,0,0.5714035088,0.5714035088,0,0
Kelly Olynyk,PF/C,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109545,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33158.png,,,,,,,5/22/2026,Kelly Olynyk,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/33158.png, @ ,,,,,OKC,,0,0,,0,0,0,,0,0
Lindy Waters III,SG,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109549,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/627533.png,,,,,,,5/22/2026,Lindy Waters III,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/627533.png, @ ,,,,,OKC,,0,0,,-1.453103448,0,-1.453103448,,0,0
Branden Carlson,C,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109552,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800680.png,,,,,,,5/22/2026,Branden Carlson,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/800680.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Brooks Barnhizer,SF/PF,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109554,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906349.png,,,,,,,5/22/2026,Brooks Barnhizer,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/906349.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Larry Nance Jr.,C,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109558,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32984.png,,,,,,,5/21/2026,Larry Nance Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32984.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
